22/06/2018 3:25:00: 5779,1
22/06/2018 3:30:00: 5780,1
22/06/2018 3:35:00: 5780
22/06/2018 3:40:00: 5739,4
22/06/2018 3:45:00: 5732,8
22/06/2018 3:50:00: 5715,1
22/06/2018 3:55:00: 5731,4
22/06/2018 4:00:00: 5735,5
22/06/2018 4:05:00: 5740
22/06/2018 4:10:00: 5733,7
22/06/2018 4:15:00: 5733,8
22/06/2018 4:20:00: 5738,8
22/06/2018 4:25:00: 5738,6
22/06/2018 4:30:00: 5738,5
22/06/2018 4:35:00: 5738,5
22/06/2018 4:40:00: 5738,8
22/06/2018 4:45:00: 5738,5
22/06/2018 4:50:00: 5748,3
22/06/2018 4:55:00: 5753,3
22/06/2018 5:00:00: 5760,6
22/06/2018 5:05:00: 5760,3
22/06/2018 5:10:00: 5753,2
22/06/2018 5:15:00: 5752,9
22/06/2018 5:20:00: 5752,6
22/06/2018 5:25:00: 5752,7
22/06/2018 5:30:00: 5752,6
22/06/2018 5:35:00: 5753
22/06/2018 5:40:00: 5753
22/06/2018 5:45:00: 5752,9
22/06/2018 5:50:00: 5749,8
22/06/2018 5:55:00: 5749,7
22/06/2018 6:00:00: 5749,6
22/06/2018 6:05:00: 5738,4
22/06/2018 6:10:00: 5738,3
22/06/2018 6:15:00: 5733,4
22/06/2018 6:20:00: 5738,2
22/06/2018 6:25:00: 5736,4
22/06/2018 6:30:00: 5747,4
22/06/2018 6:35:00: 5750,8
22/06/2018 6:40:00: 5749,4
22/06/2018 6:45:00: 5746,3
22/06/2018 6:50:00: 5744,3
22/06/2018 6:55:00: 5744,1
22/06/2018 7:00:00: 5744
22/06/2018 7:05:00: 5744,5
22/06/2018 7:10:00: 5743,3
22/06/2018 7:15:00: 5744
22/06/2018 7:20:00: 5744
22/06/2018 7:25:00: 5743,1
22/06/2018 7:30:00: 5743,3
22/06/2018 7:35:00: 5743,5
22/06/2018 7:40:00: 5732,6
22/06/2018 7:45:00: 5732,9
22/06/2018 7:50:00: 5732,9
22/06/2018 7:55:00: 5735,1
22/06/2018 8:00:00: 5735,9
22/06/2018 8:05:00: 5736,2
22/06/2018 8:10:00: 5736,2
22/06/2018 8:15:00: 5736,4
22/06/2018 8:20:00: 5731,1
22/06/2018 8:25:00: 5729,9
22/06/2018 8:30:00: 5726,3
22/06/2018 8:35:00: 5712,5
22/06/2018 8:40:00: 5718,4
22/06/2018 8:45:00: 5726,8
22/06/2018 8:50:00: 5721,1
22/06/2018 8:55:00: 5719
22/06/2018 9:00:00: 5699
22/06/2018 9:05:00: 5613,1
22/06/2018 9:10:00: 5590,5
22/06/2018 9:15:00: 5601,1
22/06/2018 9:20:00: 5597,3
22/06/2018 9:25:00: 5596,4
22/06/2018 9:30:00: 5584,3
22/06/2018 9:35:00: 5567,3
22/06/2018 9:40:00: 5572,3
22/06/2018 9:45:00: 5588
22/06/2018 9:50:00: 5574,9
22/06/2018 9:55:00: 5589,4
22/06/2018 10:00:00: 5597,5
22/06/2018 10:05:00: 5591,6
22/06/2018 10:10:00: 5592,4
22/06/2018 10:15:00: 5590,1
22/06/2018 10:20:00: 5577,1
22/06/2018 10:25:00: 5567,3
22/06/2018 10:30:00: 5503,6
22/06/2018 10:35:00: 5491,8
22/06/2018 10:40:00: 5469
22/06/2018 10:45:00: 5484,5
22/06/2018 10:50:00: 5489,1
22/06/2018 10:55:00: 5480
22/06/2018 11:00:00: 5471,7
22/06/2018 11:05:00: 5471,9
22/06/2018 11:10:00: 5478,5
22/06/2018 11:15:00: 5475,2
22/06/2018 11:20:00: 5477,2
22/06/2018 11:25:00: 5480
22/06/2018 11:30:00: 5484,2
22/06/2018 11:35:00: 5489
22/06/2018 11:40:00: 5483,2
22/06/2018 11:45:00: 5482,6
22/06/2018 11:50:00: 5485
22/06/2018 11:55:00: 5414,4
22/06/2018 12:00:00: 5449,9
22/06/2018 12:05:00: 5449,6
22/06/2018 12:10:00: 5450
22/06/2018 12:15:00: 5443,4
22/06/2018 12:20:00: 5448,5
22/06/2018 12:25:00: 5452,7
22/06/2018 12:30:00: 5450,8
22/06/2018 12:35:00: 5454,2
22/06/2018 12:40:00: 5455,5
22/06/2018 12:45:00: 5462,6
22/06/2018 12:50:00: 5497,7
22/06/2018 12:55:00: 5480,7
22/06/2018 13:00:00: 5469,6
22/06/2018 13:05:00: 5483,1
22/06/2018 13:10:00: 5478,2
22/06/2018 13:15:00: 5470,8
22/06/2018 13:20:00: 5474,9
22/06/2018 13:25:00: 5474,4
22/06/2018 13:30:00: 5460
22/06/2018 13:35:00: 5452,4
22/06/2018 13:40:00: 5448
22/06/2018 13:45:00: 5452
22/06/2018 13:50:00: 5473,1
22/06/2018 13:55:00: 5462,2
22/06/2018 14:00:00: 5460,2
22/06/2018 14:05:00: 5450
22/06/2018 14:10:00: 5445,6
22/06/2018 14:15:00: 5441
22/06/2018 14:20:00: 5443
22/06/2018 14:25:00: 5445,8
22/06/2018 14:30:00: 5448
22/06/2018 14:35:00: 5453,3
22/06/2018 14:40:00: 5452
22/06/2018 14:45:00: 5451,6
22/06/2018 14:50:00: 5429
22/06/2018 14:55:00: 5436,3
22/06/2018 15:00:00: 5423,6
22/06/2018 15:05:00: 5370,4
22/06/2018 15:10:00: 5358,4
22/06/2018 15:15:00: 5389,3
22/06/2018 15:20:00: 5374,3
22/06/2018 15:25:00: 5301
22/06/2018 15:30:00: 5268,1
22/06/2018 15:35:00: 5286,3
22/06/2018 15:40:00: 5280
22/06/2018 15:45:00: 5250
22/06/2018 15:50:00: 5273,7
22/06/2018 15:55:00: 5263
22/06/2018 16:00:00: 5284
22/06/2018 16:05:00: 5294,4
22/06/2018 16:10:00: 5301
22/06/2018 16:15:00: 5305
22/06/2018 16:20:00: 5326,8
22/06/2018 16:25:00: 5325
22/06/2018 16:30:00: 5304,6
22/06/2018 16:35:00: 5300
22/06/2018 16:40:00: 5327
22/06/2018 16:45:00: 5320,7
22/06/2018 16:50:00: 5328,6
22/06/2018 16:55:00: 5323,1
22/06/2018 17:00:00: 5327,5
22/06/2018 17:05:00: 5330,8
22/06/2018 17:10:00: 5330,3
22/06/2018 17:15:00: 5302,6
22/06/2018 17:20:00: 5319,5
22/06/2018 17:25:00: 5314,1
22/06/2018 17:30:00: 5321,6
22/06/2018 17:35:00: 5293,1
22/06/2018 17:40:00: 5288,6
22/06/2018 17:45:00: 5278,8
22/06/2018 17:50:00: 5289,8
22/06/2018 17:55:00: 5299
22/06/2018 18:00:00: 5294,5
22/06/2018 18:05:00: 5289,4
22/06/2018 18:10:00: 5280,2
22/06/2018 18:15:00: 5289,2
22/06/2018 18:20:00: 5285,7
22/06/2018 18:25:00: 5280
22/06/2018 18:30:00: 5290,6
22/06/2018 18:35:00: 5298
22/06/2018 18:40:00: 5300,6
22/06/2018 18:45:00: 5298,8
22/06/2018 18:50:00: 5301,9
22/06/2018 18:55:00: 5308,7
22/06/2018 19:00:00: 5308,3
22/06/2018 19:05:00: 5305,4
22/06/2018 19:10:00: 5295,9
22/06/2018 19:15:00: 5294,5
22/06/2018 19:20:00: 5294
22/06/2018 19:25:00: 5290
22/06/2018 19:30:00: 5280,2
22/06/2018 19:35:00: 5289,2
22/06/2018 19:40:00: 5289,9
22/06/2018 19:45:00: 5296,8
22/06/2018 19:50:00: 5297,6
22/06/2018 19:55:00: 5287,3
22/06/2018 20:00:00: 5291,1
22/06/2018 20:05:00: 5293,9
22/06/2018 20:10:00: 5293,8
22/06/2018 20:15:00: 5290,5
22/06/2018 20:20:00: 5290,4
22/06/2018 20:25:00: 5290,2
22/06/2018 20:30:00: 5293
22/06/2018 20:35:00: 5296,4
22/06/2018 20:40:00: 5300
22/06/2018 20:45:00: 5316,1
22/06/2018 20:50:00: 5343,3
22/06/2018 20:55:00: 5345,2
22/06/2018 21:00:00: 5343,2
22/06/2018 21:05:00: 5320,7
22/06/2018 21:10:00: 5331,3
22/06/2018 21:15:00: 5328,9
22/06/2018 21:20:00: 5342,9
22/06/2018 21:25:00: 5354,5
22/06/2018 21:30:00: 5340,9
22/06/2018 21:35:00: 5340,2
22/06/2018 21:40:00: 5330,2
22/06/2018 21:45:00: 5325,4
22/06/2018 21:50:00: 5322,8
22/06/2018 21:55:00: 5317,9
22/06/2018 22:00:00: 5318,1
22/06/2018 22:05:00: 5328
22/06/2018 22:10:00: 5279,9
22/06/2018 22:15:00: 5257
22/06/2018 22:20:00: 5259,7
22/06/2018 22:25:00: 5250
22/06/2018 22:30:00: 5192,4
22/06/2018 22:35:00: 5218,9
22/06/2018 22:40:00: 5224,1
22/06/2018 22:45:00: 5227,9
22/06/2018 22:50:00: 5214,5
22/06/2018 22:55:00: 5221,4
22/06/2018 23:00:00: 5199
22/06/2018 23:05:00: 5123,3
22/06/2018 23:10:00: 5151,2
22/06/2018 23:15:00: 5143,6
22/06/2018 23:20:00: 5203,6
22/06/2018 23:25:00: 5170,1
22/06/2018 23:30:00: 5175,2
22/06/2018 23:35:00: 5188,7
22/06/2018 23:40:00: 5150,4
22/06/2018 23:45:00: 5142
22/06/2018 23:50:00: 5144,5
22/06/2018 23:55:00: 5155,6
21/06/2018 11:05:00: 5837,4
21/06/2018 11:10:00: 5838
21/06/2018 11:15:00: 5839,3
21/06/2018 11:20:00: 5838,9
21/06/2018 11:25:00: 5842,2
21/06/2018 11:30:00: 5842,5
21/06/2018 11:35:00: 5825,7
21/06/2018 11:40:00: 5830
21/06/2018 11:45:00: 5825,5
21/06/2018 11:50:00: 5829,4
21/06/2018 11:55:00: 5844,2
21/06/2018 12:00:00: 5850
21/06/2018 12:05:00: 5849,9
21/06/2018 12:10:00: 5849,8
21/06/2018 12:15:00: 5840,8
21/06/2018 12:20:00: 5843
21/06/2018 12:25:00: 5847,7
21/06/2018 12:30:00: 5847
21/06/2018 12:35:00: 5864,9
21/06/2018 12:40:00: 5853,9
21/06/2018 12:45:00: 5853,3
21/06/2018 12:50:00: 5845
21/06/2018 12:55:00: 5844
21/06/2018 13:00:00: 5837
21/06/2018 13:05:00: 5839,3
21/06/2018 13:10:00: 5836,3
21/06/2018 13:15:00: 5831,2
21/06/2018 13:20:00: 5839,7
21/06/2018 13:25:00: 5839,2
21/06/2018 13:30:00: 5837,7
21/06/2018 13:35:00: 5833,2
21/06/2018 13:40:00: 5832,4
21/06/2018 13:45:00: 5831
21/06/2018 13:50:00: 5832,4
21/06/2018 13:55:00: 5833,5
21/06/2018 14:00:00: 5833,3
21/06/2018 14:05:00: 5838,2
21/06/2018 14:10:00: 5839,3
21/06/2018 14:15:00: 5835
21/06/2018 14:20:00: 5835,7
21/06/2018 14:25:00: 5835,6
21/06/2018 14:30:00: 5834
21/06/2018 14:35:00: 5825,4
21/06/2018 14:40:00: 5826,8
21/06/2018 14:45:00: 5820,5
21/06/2018 14:50:00: 5811
21/06/2018 14:55:00: 5800,5
21/06/2018 15:00:00: 5807,1
21/06/2018 15:05:00: 5810
21/06/2018 15:10:00: 5800,9
21/06/2018 15:15:00: 5799,7
21/06/2018 15:20:00: 5807,2
21/06/2018 15:25:00: 5815
21/06/2018 15:30:00: 5811
21/06/2018 15:35:00: 5813
21/06/2018 15:40:00: 5795,9
21/06/2018 15:45:00: 5810,5
21/06/2018 15:50:00: 5813,9
21/06/2018 15:55:00: 5814,3
21/06/2018 16:00:00: 5803,2
21/06/2018 16:05:00: 5810
21/06/2018 16:10:00: 5809,1
21/06/2018 16:15:00: 5809,9
21/06/2018 16:20:00: 5801,4
21/06/2018 16:25:00: 5799,3
21/06/2018 16:30:00: 5790,5
21/06/2018 16:35:00: 5791,4
21/06/2018 16:40:00: 5780,8
21/06/2018 16:45:00: 5794,1
21/06/2018 16:50:00: 5796,8
21/06/2018 16:55:00: 5799,9
21/06/2018 17:00:00: 5793,1
21/06/2018 17:05:00: 5793,1
21/06/2018 17:10:00: 5794
21/06/2018 17:15:00: 5794,1
21/06/2018 17:20:00: 5795
21/06/2018 17:25:00: 5810
21/06/2018 17:30:00: 5805,3
21/06/2018 17:35:00: 5809
21/06/2018 17:40:00: 5811,4
21/06/2018 17:45:00: 5806,5
21/06/2018 17:50:00: 5801,8
21/06/2018 17:55:00: 5798,8
21/06/2018 18:00:00: 5799,1
21/06/2018 18:05:00: 5797,6
21/06/2018 18:10:00: 5796,7
21/06/2018 18:15:00: 5794,9
21/06/2018 18:20:00: 5795,1
21/06/2018 18:25:00: 5796,9
21/06/2018 18:30:00: 5802,2
21/06/2018 18:35:00: 5800,7
21/06/2018 18:40:00: 5798,7
21/06/2018 18:45:00: 5806,3
21/06/2018 18:50:00: 5799,3
21/06/2018 18:55:00: 5802
21/06/2018 19:00:00: 5800
21/06/2018 19:05:00: 5799,6
21/06/2018 19:10:00: 5801
21/06/2018 19:15:00: 5799,7
21/06/2018 19:20:00: 5792,5
21/06/2018 19:25:00: 5780,2
21/06/2018 19:30:00: 5789,3
21/06/2018 19:35:00: 5784,1
21/06/2018 19:40:00: 5785,1
21/06/2018 19:45:00: 5786,1
21/06/2018 19:50:00: 5786,1
21/06/2018 19:55:00: 5787,3
21/06/2018 20:00:00: 5788,3
21/06/2018 20:05:00: 5790,1
21/06/2018 20:10:00: 5789,2
21/06/2018 20:15:00: 5790
21/06/2018 20:20:00: 5790
21/06/2018 20:25:00: 5790,2
21/06/2018 20:30:00: 5790
21/06/2018 20:35:00: 5790
21/06/2018 20:40:00: 5789,2
21/06/2018 20:45:00: 5785,7
21/06/2018 20:50:00: 5780,5
21/06/2018 20:55:00: 5779,1
21/06/2018 21:00:00: 5776,9
21/06/2018 21:05:00: 5789
21/06/2018 21:10:00: 5785,1
21/06/2018 21:15:00: 5789,8
21/06/2018 21:20:00: 5787,5
21/06/2018 21:25:00: 5785,9
21/06/2018 21:30:00: 5787,4
21/06/2018 21:35:00: 5787
21/06/2018 21:40:00: 5787,8
21/06/2018 21:45:00: 5786,7
21/06/2018 21:50:00: 5788,2
21/06/2018 21:55:00: 5793,5
21/06/2018 22:00:00: 5793,1
21/06/2018 22:05:00: 5793,7
21/06/2018 22:10:00: 5794,1
21/06/2018 22:15:00: 5797,4
21/06/2018 22:20:00: 5803,4
21/06/2018 22:25:00: 5804
21/06/2018 22:30:00: 5803,1
21/06/2018 22:35:00: 5803,1
21/06/2018 22:40:00: 5793,2
21/06/2018 22:45:00: 5791,4
21/06/2018 22:50:00: 5791,5
21/06/2018 22:55:00: 5794
21/06/2018 23:00:00: 5796,6
21/06/2018 23:05:00: 5797,2
21/06/2018 23:10:00: 5799,7
21/06/2018 23:15:00: 5796,7
21/06/2018 23:20:00: 5795,4
21/06/2018 23:25:00: 5795,1
21/06/2018 23:30:00: 5794,2
21/06/2018 23:35:00: 5795,5
21/06/2018 23:40:00: 5793
21/06/2018 23:45:00: 5791,2
21/06/2018 23:50:00: 5790,8
21/06/2018 23:55:00: 5788
22/06/2018 0:00:00: 5789,9
22/06/2018 0:05:00: 5790,6
22/06/2018 0:10:00: 5789,3
22/06/2018 0:15:00: 5789,6
22/06/2018 0:20:00: 5790,6
22/06/2018 0:25:00: 5790,6
22/06/2018 0:30:00: 5790,6
22/06/2018 0:35:00: 5812,3
22/06/2018 0:40:00: 5800,8
22/06/2018 0:45:00: 5800,8
22/06/2018 0:50:00: 5804,5
22/06/2018 0:55:00: 5802,5
22/06/2018 1:00:00: 5796,3
22/06/2018 1:05:00: 5797,2
22/06/2018 1:10:00: 5797,5
22/06/2018 1:15:00: 5799
22/06/2018 1:20:00: 5797,5
22/06/2018 1:25:00: 5797,5
22/06/2018 1:30:00: 5797,6
22/06/2018 1:35:00: 5798,1
22/06/2018 1:40:00: 5798,1
22/06/2018 1:45:00: 5797,7
22/06/2018 1:50:00: 5797,5
22/06/2018 1:55:00: 5797,6
22/06/2018 2:00:00: 5795,7
22/06/2018 2:05:00: 5795,8
22/06/2018 2:10:00: 5794,8
22/06/2018 2:15:00: 5794,2
22/06/2018 2:20:00: 5794,2
22/06/2018 2:25:00: 5793
22/06/2018 2:30:00: 5796,3
22/06/2018 2:35:00: 5795
22/06/2018 2:40:00: 5792,8
22/06/2018 2:45:00: 5793
22/06/2018 2:50:00: 5793,1
22/06/2018 2:55:00: 5793,1
22/06/2018 3:00:00: 5794,3
22/06/2018 3:05:00: 5793,3
22/06/2018 3:10:00: 5793
22/06/2018 3:15:00: 5794,2
22/06/2018 3:20:00: 5793,2
22/06/2018 3:25:00: 5779,1
22/06/2018 3:30:00: 5780,1
22/06/2018 3:35:00: 5780
22/06/2018 3:40:00: 5739,4
22/06/2018 3:45:00: 5732,8
22/06/2018 3:50:00: 5715,1
22/06/2018 3:55:00: 5731,4
22/06/2018 4:00:00: 5735,5
22/06/2018 4:05:00: 5740
22/06/2018 4:10:00: 5733,7
22/06/2018 4:15:00: 5733,8
22/06/2018 4:20:00: 5738,8
22/06/2018 4:25:00: 5738,6
22/06/2018 4:30:00: 5738,5
22/06/2018 4:35:00: 5738,5
22/06/2018 4:40:00: 5738,8
22/06/2018 4:45:00: 5738,5
22/06/2018 4:50:00: 5748,3
22/06/2018 4:55:00: 5753,3
22/06/2018 5:00:00: 5760,6
22/06/2018 5:05:00: 5760,3
22/06/2018 5:10:00: 5753,2
22/06/2018 5:15:00: 5752,9
22/06/2018 5:20:00: 5752,6
22/06/2018 5:25:00: 5752,7
22/06/2018 5:30:00: 5752,6
22/06/2018 5:35:00: 5753
22/06/2018 5:40:00: 5753
22/06/2018 5:45:00: 5752,9
22/06/2018 5:50:00: 5749,8
22/06/2018 5:55:00: 5749,7
22/06/2018 6:00:00: 5749,6
22/06/2018 6:05:00: 5738,4
22/06/2018 6:10:00: 5738,3
22/06/2018 6:15:00: 5733,4
22/06/2018 6:20:00: 5738,2
22/06/2018 6:25:00: 5736,4
22/06/2018 6:30:00: 5747,4
22/06/2018 6:35:00: 5750,8
22/06/2018 6:40:00: 5749,4
22/06/2018 6:45:00: 5746,3
22/06/2018 6:50:00: 5744,3
22/06/2018 6:55:00: 5744,1
22/06/2018 7:00:00: 5744
22/06/2018 7:05:00: 5744,5
22/06/2018 7:10:00: 5743,3
22/06/2018 7:15:00: 5744
22/06/2018 7:20:00: 5744
22/06/2018 7:25:00: 5743,1
22/06/2018 7:30:00: 5743,3
22/06/2018 7:35:00: 5743,5
22/06/2018 7:40:00: 5732,6
22/06/2018 7:45:00: 5732,9
22/06/2018 7:50:00: 5732,9
22/06/2018 7:55:00: 5735,1
22/06/2018 8:00:00: 5735,9
22/06/2018 8:05:00: 5736,2
22/06/2018 8:10:00: 5736,2
22/06/2018 8:15:00: 5736,4
22/06/2018 8:20:00: 5731,1
22/06/2018 8:25:00: 5729,9
22/06/2018 8:30:00: 5726,3
22/06/2018 8:35:00: 5712,5
22/06/2018 8:40:00: 5718,4
22/06/2018 8:45:00: 5726,8
22/06/2018 8:50:00: 5721,1
22/06/2018 8:55:00: 5719
22/06/2018 9:00:00: 5699
22/06/2018 9:05:00: 5613,1
22/06/2018 9:10:00: 5590,5
22/06/2018 9:15:00: 5601,1
22/06/2018 9:20:00: 5597,3
22/06/2018 9:25:00: 5596,4
22/06/2018 9:30:00: 5584,3
22/06/2018 9:35:00: 5567,3
22/06/2018 9:40:00: 5572,3
22/06/2018 9:45:00: 5588
22/06/2018 9:50:00: 5574,9
22/06/2018 9:55:00: 5589,4
22/06/2018 10:00:00: 5597,5
22/06/2018 10:05:00: 5591,6
22/06/2018 10:10:00: 5592,4
22/06/2018 10:15:00: 5590,1
22/06/2018 10:20:00: 5577,1
22/06/2018 10:25:00: 5567,3
22/06/2018 10:30:00: 5503,6
22/06/2018 10:35:00: 5491,8
22/06/2018 10:40:00: 5469
22/06/2018 10:45:00: 5484,5
22/06/2018 10:50:00: 5489,1
22/06/2018 10:55:00: 5480
22/06/2018 11:00:00: 5471,7
22/06/2018 11:05:00: 5471,9
22/06/2018 11:10:00: 5478,5
22/06/2018 11:15:00: 5475,2
22/06/2018 11:20:00: 5477,2
22/06/2018 11:25:00: 5480
22/06/2018 11:30:00: 5484,2
22/06/2018 11:35:00: 5489
22/06/2018 11:40:00: 5483,2
22/06/2018 11:45:00: 5482,6
22/06/2018 11:50:00: 5485
22/06/2018 11:55:00: 5414,4
22/06/2018 12:00:00: 5449,9
22/06/2018 12:05:00: 5449,6
22/06/2018 12:10:00: 5450
22/06/2018 12:15:00: 5443,4
22/06/2018 12:20:00: 5448,5
22/06/2018 12:25:00: 5452,7
22/06/2018 12:30:00: 5450,8
22/06/2018 12:35:00: 5454,2
22/06/2018 12:40:00: 5455,5
22/06/2018 12:45:00: 5462,6
22/06/2018 12:50:00: 5497,7
22/06/2018 12:55:00: 5480,7
22/06/2018 13:00:00: 5469,6
22/06/2018 13:05:00: 5483,1
22/06/2018 13:10:00: 5478,2
22/06/2018 13:15:00: 5470,8
22/06/2018 13:20:00: 5474,9
22/06/2018 13:25:00: 5474,4
22/06/2018 13:30:00: 5460
22/06/2018 13:35:00: 5452,4
22/06/2018 13:40:00: 5448
22/06/2018 13:45:00: 5452
22/06/2018 13:50:00: 5473,1
22/06/2018 13:55:00: 5462,2
22/06/2018 14:00:00: 5460,2
22/06/2018 14:05:00: 5450
22/06/2018 14:10:00: 5445,6
22/06/2018 14:15:00: 5441
22/06/2018 14:20:00: 5443
22/06/2018 14:25:00: 5445,8
22/06/2018 14:30:00: 5448
22/06/2018 14:35:00: 5453,3
22/06/2018 14:40:00: 5452
22/06/2018 14:45:00: 5451,6
22/06/2018 14:50:00: 5429
22/06/2018 14:55:00: 5436,3
22/06/2018 15:00:00: 5423,6
22/06/2018 15:05:00: 5370,4
22/06/2018 15:10:00: 5358,4
22/06/2018 15:15:00: 5389,3
22/06/2018 15:20:00: 5374,3
22/06/2018 15:25:00: 5301
22/06/2018 15:30:00: 5268,1
22/06/2018 15:35:00: 5286,3
22/06/2018 15:40:00: 5280
22/06/2018 15:45:00: 5250
22/06/2018 15:50:00: 5273,7
22/06/2018 15:55:00: 5263
22/06/2018 16:00:00: 5284
22/06/2018 16:05:00: 5294,4
22/06/2018 16:10:00: 5301
22/06/2018 16:15:00: 5305
22/06/2018 16:20:00: 5326,8
22/06/2018 16:25:00: 5325
22/06/2018 16:30:00: 5304,6
22/06/2018 16:35:00: 5300
22/06/2018 16:40:00: 5327
22/06/2018 16:45:00: 5320,7
22/06/2018 16:50:00: 5328,6
22/06/2018 16:55:00: 5323,1
22/06/2018 17:00:00: 5327,5
22/06/2018 17:05:00: 5330,8
22/06/2018 17:10:00: 5330,3
22/06/2018 17:15:00: 5302,6
22/06/2018 17:20:00: 5319,5
22/06/2018 17:25:00: 5314,1
22/06/2018 17:30:00: 5321,6
22/06/2018 17:35:00: 5293,1
22/06/2018 17:40:00: 5288,6
22/06/2018 17:45:00: 5278,8
22/06/2018 17:50:00: 5289,8
22/06/2018 17:55:00: 5299
22/06/2018 18:00:00: 5294,5
22/06/2018 18:05:00: 5289,4
22/06/2018 18:10:00: 5280,2
22/06/2018 18:15:00: 5289,2
22/06/2018 18:20:00: 5285,7
22/06/2018 18:25:00: 5280
22/06/2018 18:30:00: 5290,6
22/06/2018 18:35:00: 5298
22/06/2018 18:40:00: 5300,6
22/06/2018 18:45:00: 5298,8
22/06/2018 18:50:00: 5301,9
22/06/2018 18:55:00: 5308,7
22/06/2018 19:00:00: 5308,3
22/06/2018 19:05:00: 5305,4
22/06/2018 19:10:00: 5295,9
22/06/2018 19:15:00: 5294,5
22/06/2018 19:20:00: 5294
22/06/2018 19:25:00: 5290
22/06/2018 19:30:00: 5280,2
22/06/2018 19:35:00: 5289,2
22/06/2018 19:40:00: 5289,9
22/06/2018 19:45:00: 5296,8
22/06/2018 19:50:00: 5297,6
22/06/2018 19:55:00: 5287,3
22/06/2018 20:00:00: 5291,1
22/06/2018 20:05:00: 5293,9
22/06/2018 20:10:00: 5293,8
22/06/2018 20:15:00: 5290,5
22/06/2018 20:20:00: 5290,4
22/06/2018 20:25:00: 5290,2
22/06/2018 20:30:00: 5293
22/06/2018 20:35:00: 5296,4
22/06/2018 20:40:00: 5300
22/06/2018 20:45:00: 5316,1
22/06/2018 20:50:00: 5343,3
22/06/2018 20:55:00: 5345,2
22/06/2018 21:00:00: 5343,2
22/06/2018 21:05:00: 5320,7
22/06/2018 21:10:00: 5331,3
22/06/2018 21:15:00: 5328,9
22/06/2018 21:20:00: 5342,9
22/06/2018 21:25:00: 5354,5
22/06/2018 21:30:00: 5340,9
22/06/2018 21:35:00: 5340,2
22/06/2018 21:40:00: 5330,2
22/06/2018 21:45:00: 5325,4
22/06/2018 21:50:00: 5322,8
22/06/2018 21:55:00: 5317,9
22/06/2018 22:00:00: 5318,1
22/06/2018 22:05:00: 5328
22/06/2018 22:10:00: 5279,9
22/06/2018 22:15:00: 5257
22/06/2018 22:20:00: 5259,7
22/06/2018 22:25:00: 5250
22/06/2018 22:30:00: 5192,4
22/06/2018 22:35:00: 5218,9
22/06/2018 22:40:00: 5224,1
22/06/2018 22:45:00: 5227,9
22/06/2018 22:50:00: 5214,5
22/06/2018 22:55:00: 5221,4
22/06/2018 23:00:00: 5199
22/06/2018 23:05:00: 5123,3
22/06/2018 23:10:00: 5151,2
22/06/2018 23:15:00: 5143,6
22/06/2018 23:20:00: 5203,6
22/06/2018 23:25:00: 5170,1
22/06/2018 23:30:00: 5175,2
22/06/2018 23:35:00: 5188,7
22/06/2018 23:40:00: 5150,4
22/06/2018 23:45:00: 5142
22/06/2018 23:50:00: 5144,5
22/06/2018 23:55:00: 5174,4
23/06/2018 0:00:00: 5137,8
23/06/2018 0:05:00: 5168,1
23/06/2018 0:10:00: 5158,8
23/06/2018 0:15:00: 5182,7
23/06/2018 0:20:00: 5170,3
23/06/2018 0:25:00: 5174
23/06/2018 0:30:00: 5174,5
23/06/2018 0:35:00: 5208,5
23/06/2018 0:40:00: 5232,8
23/06/2018 0:45:00: 5211,5
23/06/2018 0:50:00: 5228,1
23/06/2018 0:55:00: 5220
23/06/2018 1:00:00: 5208,9
23/06/2018 1:05:00: 5208,1
23/06/2018 1:10:00: 5224,2
23/06/2018 1:15:00: 5222,8
23/06/2018 1:20:00: 5221,9
23/06/2018 1:25:00: 5220,8
23/06/2018 1:30:00: 5217,4
23/06/2018 1:35:00: 5211,1
23/06/2018 1:40:00: 5187,6
23/06/2018 1:45:00: 5195,6
23/06/2018 1:50:00: 5210
23/06/2018 1:55:00: 5208,2
23/06/2018 2:00:00: 5212,6
23/06/2018 2:05:00: 5217,1
23/06/2018 2:10:00: 5215,5
23/06/2018 2:15:00: 5207,7
23/06/2018 2:20:00: 5200,6
23/06/2018 2:25:00: 5248,9
23/06/2018 2:30:00: 5315,4
23/06/2018 2:35:00: 5287,8
23/06/2018 2:40:00: 5285,2
23/06/2018 2:45:00: 5280
23/06/2018 2:50:00: 5284,6
23/06/2018 2:55:00: 5280,4
23/06/2018 3:00:00: 5268,1
23/06/2018 3:05:00: 5276,2
23/06/2018 3:10:00: 5280,4
23/06/2018 3:15:00: 5278
23/06/2018 3:20:00: 5269,2
23/06/2018 3:25:00: 5265,9
23/06/2018 3:30:00: 5269,8
23/06/2018 3:35:00: 5278,4
23/06/2018 3:40:00: 5275,4
23/06/2018 3:45:00: 5283,9
23/06/2018 3:50:00: 5276,1
23/06/2018 3:55:00: 5276,6
23/06/2018 4:00:00: 5276,1
23/06/2018 4:05:00: 5277
23/06/2018 4:10:00: 5283,8
23/06/2018 4:15:00: 5280
23/06/2018 4:20:00: 5276,2
23/06/2018 4:25:00: 5276,2
23/06/2018 4:30:00: 5280
23/06/2018 4:35:00: 5280,3
23/06/2018 4:40:00: 5280
23/06/2018 4:45:00: 5266,6
23/06/2018 4:50:00: 5272,4
23/06/2018 4:55:00: 5268,6
23/06/2018 5:00:00: 5271,7
